"5331","DOLRTREE 492"
"5331","FAMILY DOLLAR"
"5331","PAYPAL  SKYMALL COM"
"5331","BENTONKIRBY"
"5331","BENTON KIRBY MORDER"
"5331","PAYPAL  SUNTEKSTORE"
"5331","DOLLAR-GENERAL MKT"
"5331","DOLRTREE 847"
"5331","KASSON VARIETY"
"5331","DOLLAR GENERAL"
"5331","MICHAELS #5010"
"5331","DOLRTREE 2607"
"5331","DOLRTREE 4343"
"5331","DOLRTREE 4165"
"5331","S25JONGROROYAL"
"5331","FINE FOOD MARKET"
"5331","CARREFOUR LAS GLORIAS"
"5331","GORDMANS INC."
"5331","DEPANNEUR AVIRON SUPER"
"5331","EROSKI CENTER"
"5331","MICHAELS #2009"
"5331","DOLRTREE 4480"
"5331","MICHAELS #8608"
"5331","LOGOME.COM"
"5331","WWW.THINGSREMEMBERED.COM"
"5331","MICHAELS #7763"
"5331","TUESDAY MORNING"
"5399","3MStPau LZ40257"
"5399","3MStPau LZ40254"
"5399","DEL CITY"
"5399","HEIGIFTSHOP 1067-6"
"5399","ABC STORES"
"5399","SQ  GORILLA IN THE CAFE"
"5399","PHX PRESS"
"5399","MS PUAKO GENERAL STORE"
"5399","BONITAS INTERNATIONAL"
"5399","SILVER FOREST"
"5399","FUNKY FIBER WORKS"
"5399","TRIPAR INTERNATIONAL"
"5399","RELEVANT PRODUCTS LLC"
"5399","95 AND SUNNY INC"
"5399","SQ  SCOTTSDALE CAR SERVIC"
"5399","BEI JING AN HAI XING YE W"
"5399","GOOGLE  AcademyofAphas"
"5399","SQ  VIP PARK"
"5399","FIRST CHAIN SUPPLY CORPOR"
"5399","SPECIALTY ENGRAVI"
"5399","3MStPau LZ47168"
"5399","ITS EASY PASSPORT"
"5399","GOOGLE  Encore Sym"
"5399","THE RECOGNITION SOURCE"
"5399","NIKKEN INC"
"5399","SIERRA AIRPORT CON"
"5399","RUBBERMAID FOR LESS"
"5399","THERAGEAR INC"
"5399","BIOSERA U.S."
"5399","THE HAPPY CHEF INC"
"5399","LABSUPPLYOUTLAWS.COM"
"5399","GOOGLE  KW Med Inc"
"5399","3MStPau DH25777"
"5399","EDUCATION RESOURCES INC"
"5399","SQ  BRAIN EDUCATORS, LLC"
"5399","NORTHRIDGE GARDENS"
"5399","ALLIED PRODUCTS"
"5399","DM MERCHANDISING, INC"
"5399","TWOS COMPANY INC"
"5399","INDEPENDENT FOR LIFE INC"
"5399","REPROKINE"
"5399","ANCHORPAD"
"5399","ESAFETY SUPPLIES INC"
"5399","SCRUBSMART.COM"
"5399","STETHOSCOPECOM"
"5399","SQ  J&R TRANSPORTATION LL"
"5399","JR EAST SHOPPING CENTER"
"5399","ROBINSON STEEL COMPANY IN"
"5399","THE HOPEFULL COMPANY"
"5399","HEIGIFTSHOP 2039-7"
"5399","SQ  BLUE BOTTLE COFFEE"
"5399","BALLOONSFAST.COM"
"5399","A-Z KIDS"
"5399","KAGI 1-510-420-5858"
"5399","NEW CARBON DISTRIBUTIO"
"5399","BLUE PHANTOM ADV MED TEC"
"5399","SATSUPORO SUTERAPUREISU"
"5399","MEDFAX SENTINEL INC"
"5399","PBD AMER COL OF OBGYN"
"5399","HEIGIFTSHOP 5117-8"
"5399","ZAZZLE.COM"
"5399","NATIONAL PEN"
"5399","SHEA LIMOUSINE"
"5399","NIVISYS LLC"
"5399","MN THERMAL SCIENCE"
"5399","3MStPau MD38749"
"5399","NAVY EXCHANGE"
"5399","SQ  TOTAL QUALITY MEDICAL"
"5399","ATAFA.COM/OPENTIP.COM"
"5399","LIGHTINTHEBOX.COM"
"5399","3M  SHOP3M.COM"
"5399","HI HEAT INDUSTRIES"
"5399","MEDSHOP EXPRESS"
"5399","AUTISM COMMUNITY STORE"
"5399","HAYNEEDLE INC"
"5399","BESTBATT.COM"
"5399","KEENAN CASSAI"
"5399","ROSE MICRO SOLUTIONS"
"5399","ALL-BATTERY.COM"
"5399","BOUNIT BROTHERS TRANSPORT"
"5399","STENS CORPORATION"
"5399","GATEWAY NEWSTANDS"
"5399","DUFRY PUERTO RICO"
"5399","GOOGLE  Google Play"
"5399","TEKTRONIX TRSRY SVC"
"5399","THE MEMORY COMPANY"
"5399","RICKSHAW TRADING COMPANY"
"5399","THE MARKET IMPORTS"
"5399","BOELTER"
"5399","NAIVA"
"5399","JAF VACUUMS INC"
"5399","CREEKTREEUSA"
"5399","BAUMEISTERHAUS"
"5399","CONSORTIUM OF MS CENTERS"
"5399","3MStPau MD39770"
"5399","IDENTITY SOLUTIONS"
"5399","ENVIROSAX LLC"
"5399","SUCCESSFUL PROJECTS"
"5399","JCU STUDENT ASSOCIATIO"
"5399","UNION RUBBER,"
"5399","MESFUN HIDRU"
"5399","ML INTERNATIONAL"
"5399","SCAN SOUND"
"5399","LIONS BAY GENERAL STORE"
"5399","TESHOME DENBOBA"
"5399","MPLS INST OF ARTS"
"5399","ROCO FILMS EDUCATIONAL"
"5399","ALCO 00266"
"5399","STORE FIXTURES USA"
"5399","TALKING HANDS CONCOURS"
"5399","RAINBOW SYMPHONY"
"5399","GOOGLE  ArviBooksInc"
"5399","NATIONAL INDIAN HEALTH B"
"5399","SQ  TALKING LEAVES"
"5399","GOOGLE  ISBSTP"
"5399","BRANDERS.COM"
"5399","GOOGLE  Apps4EMS"
"5399","HARPGLASSLOSE"
"5399","GOOGLE  crimptools"
"5399","ASSOCIATION FOR HEALTHCAR"
"5399","www.escmid.org"
"5399","ASSOCIATION ARCHIVES"
"5399","ANTONIO TABLDO"
"5399","10-31 INC./ADE"
"5399","UNITED FIRE EQUIPMENT"
"5399","WENDELLS"
"5399","SANTUARIO DELLA VERNA"
"5399","3MStPau LZ43072"
"5399","SQ  SOHEL RANA"
"5399","NATIONAL ASSOCIATION OF E"
"5399","SOUL-LEI #25"
"5399","DEEP BREATH"
"5399","PALADIN-LABS"
"5399","AUTOMATED SIGNATRUE TECH"
"5399","ALCO 00378"
"5399","MESFIN ARAYA"
"5399","DUFRY P.R. MEGA STORE"
"5399","MARKETSHARE"
"5399","SQ  FACE TO FACE ORGANICS"
"5399","KIYOTOSUTE-SHIYON PORTA"
"5399","SQ  DC CAB SERVICE"
"5399","SQ  ATLANTIC MEDICAL BOOK"
"5399","SQ  HOPE F & G TRANSPORTA"
"5399","DENISE NEVES"
"5399","ERGOTRON INC"
"5399","SQ  VINTAGE HEART COFFEE"
"5399","CRAWFORD CYCLE AND MAR"
"5399","TOROID"
"5399","PATCH PALS"
"5399","CREWS OF CALIFORNIA"
"5399","LIGHTINTHEBOX COM"
"5399","GOOGLE  HINDAWI"
"5399","VW AUDI REMARKETING"
"5399","MALIBU PARTY RENTA"
"5399","SOUTH RIM GENERAL STOR"
"5399","COLETTE MARE MINATOMIRAI"
"5411","HY VEE 1547"
"5411","TARGET"
"5411","HY VEE 1555"
"5411","COBORNS-LITTLE FAL"
"5411","CASH WISE-WAITE PAR"
"5411","COBORNS"
"5411","WM SUPERCENTER#1634"
"5411","COBORNS SUPERSTORE"
"5411","COBORNS SUPERSTORE"
"5411","WAL-MART #3088"
"5411","WM SUPERCENTER#1473"
"5411","WAL-MART #1473"
"5411","WAL-MART #1971"
"5411","PUBLIX  #1195"
"5411","PUBLIX #66"
"5411","SHAWS MARKET"
"5411","ALBERTSONS #1025"
"5411","WHOLEFDS SCT"
"5411","TRADER JOES"
"5411","FRYS-FOOD-DRG"
"5411","MARKET BASKET"
"5411","FOODLAND FARMS MAUNALANI"
"5411","SPROUTS FARMERS MAR"
"5411","KTA SUPER STORES"
"5411","BASHAS #097"
"5411","ALBERTSONS #0983"
"5411","WAL-MART #3702"
"5411","FRESH MKT-048 HH"
"5411","PUBLIX  #1191"
"5411","WHOLEFDS BHL"
"5411","UCHUMI SUPERMARKETS SARIT"
"5411","FRYS-MKTPLACE"
"5411","INTERMARCHE 8160"
"5411","ABC STORES"
"5411","HEALTHWAYS II"
"5411","SAFEWAY STORE"
"5411","MIGROS-150217-GAYRETTEPE"
"5411","ISLAND NATURALS MARKET"
"5411","WHOLEFDS PST"
"5411","WHOLEFDS GWU"
"5411","WHOLEFDS LAJ"
"5411","AJS #122"
"5411","AJS #063"
"5411","RALPHS #0123"
"5411","PUBLIX #433"
"5411","58 TOUR EIFFEL"
"5411","CITY-MARKET #0430"
"5411","SAFEWAY  STORE00002709"
"5411","WEBERS IGA"
"5411","WHOLEFDS HEN"
"5411","CITY-MARKET #0420"
"5411","WAL-MART #1238"
"5411","PUBLIX #253"
"5411","WHOLEFDS GST"
"5411","ANDRONICOS MARKET"
"5411","BIG SAVE MARKETS"
"5411","WAIKOLOA VILLAGE MK"
"5411","SAFEWAY  STORE00015016"
"5411","SMARTNFINAL49811604980"
"5411","WM SUPERCENTER#3896"
"5411","WM SUPERCENTER#3315"
"5411","WAL-MART #3896"
"5411","WAL-MART #3241"
"5411","ZZEST CULINARY MARKET"
"5411","ALBERTSONS #0985"
"5411","SAN GABRIEL SPRSTR"
"5411","DOWNTOWN MARKET"
"5411","DOWN TO EARTH"
"5411","FATHALLAH"
"5411","HIT 086 MUENCHEN-HAID."
"5411","SPROUTS FARMERS MARKET"
"5411","WINN-DIXIE"
"5411","WM SUPERCENTER#4444"
"5411","DOMINICKS STOR00017038"
"5411","HY VEE 1548"
"5411","PUBLIX #1042"
"5411","WM SUPERCENTER#2766"
"5411","LIVING FOODS MARKE"
"5411","WM SUPERCENTER#1598"
"5411","LA BELGIQUE GOURMANDE"
"5411","FRESH MKT-025 PV"
"5411","FRESH & EASY"
"5411","WM SUPERCENTER#2671"
"5411","GIANT 6271"
"5411","GRAULS MARKET"
"5411","FOOD4LESS #0333"
"5411","ALBERTSONS #6589"
"5411","TESCO STORES SACAT"
"5411","SAFEWAY  STORE00012914"
"5411","WHOLEFDS GTN"
"5411","MARKET IN THE SQUARE LLC"
"5411","SILVER LAKE FOODS"
"5411","WAL-MART #1172"
"5411","BROS CAFE AND MARKET"
"5411","FRESH MKT-088 JVLE"
"5411","ROCHESTER PRODUCE"
"5411","KROGER #439"
"5411","JEWEL #3244"
"5411","PUBLIX #713"
"5411","PUBLIX #1093"
"5411","WAL-MART #5260"
"5411","KROGER #387"
"5411","JOSEPHS CLASSIC MA"
"5411","WHOLEFDS BCF"
"5411","KROGER CO 210"
"5411","PUBLIX #716"
"5411","PUBLIX #644"
"5411","HARRIS TEETER"
"5411","SAN JOHN FOOD STORE"
"5411","PUBLIX #575"
"5411","FOODLAND KIHEI"
"5411","WM SUPERCENTER#1172"
"5411","KROGER #645"
"5411","PUBLIX #1125"
"5411","WAL-MART #4444"
"5411","WM SUPERCENTER#1173"
"5411","PUBLIX #708"
"5411","PUBLIX #1140"
"5411","PUBLIX #552"
"5411","HUNGRY JACKS"
"5411","ALBERTSONS #183"
"5411","WM SUPERCENTER#2112"
"5411","WAL-MART #2766"
"5411","DANKE IHR NEUKAUF"
"5411","VILLAGE MARKET"
"5411","BASHAS #100"
"5411","WAL-MART #5329"
"5411","WM SUPERCENTER#2812"
"5411","ALBERTSONS #0979"
"5411","WHOLEFDS JAX"
"5411","PUBLIX #1105"
"5411","WHOLEFDS INH"
"5411","HALE OZDEMIR MARKET IS"
"5411","DIASA/ICTUR YIYECEK VE IC"
"5411","CUB FOODS, INC."
"5411","WHOLEFDS GHL"
"5411","WAL-MART #1598"
"5411","ALBERTSONS #0952"
"5411","CITY-MARKET #0440"
"5411","ALBERTSONS #0801"
"5411","PEOPLES FOOD CO OP"
"5411","GLEN ELLEN MARKET"
"5411","DEAN & DELUCA"
"5411","MIDTOWN SACRAMENTO"
"5411","NORTH MELBOURNE IGA"
"5411","TIGRE"
"5411","WHOLEFDS HIN"
"5411","KOWALSKIS WOODBURY"
"5411","WAL-MART #1088"
"5411","WAL-MART #0528"
"5411","PUBLIX  #1023"
"5411","HY VEE 1394"
"5411","INTERNATIONAL SPICES"
"5411","ERDMANS COUNTY MAR"
"5411","BRITT SHOP PUDAHUEL"
"5411","DANS SUPERMARKET"
"5411","MEIJER INC #052"
"5411","KROGER #359"
"5411","KAUNES NEIGHBORHOO"
"5411","WAL-MART #2259"
"5411","FAT HEN GROCERY"
"5411","WOOLWORTHS 1248"
"5411","AJS #118"
"5411","ACME #7753"
"5411","OK MARKET CATEDRAL"
"5411","SAFEWAY  STORE00015438"
"5411","SHOP-N-SAVE FOOD CENTER"
"5411","ORYANA NATURAL FOODS M"
"5411","MEIJER INC #033"
"5411","GLENS MARKET"
"5411","TOMS FOOD MKT EBAY"
"5411","MEIJER INC #023"
"5411","MEIJER #250"
"5411","GOODIES SUPERMARKET"
"5411","MEIJER #209"
"5411","SAFEWAY  STORE00012534"
"5411","VIVA MARKET #2"
"5411","J PACE & SONS UPTOWN"
"5411","SONOMA MARKET"
"5411","SMARTNFINAL49611604964"
"5411","PHOENIX RANCH MARKE"
"5411","SMARTNFINAL"
"5411","WM SUPERCENTER#3241"
"5411","AJS #159"
"5411","PUBLIX #1367"
"5411","ALBERTSONS #0969"
"5411","WM SUPERCENTER#2358"
"5411","URBAN FARE #7615"
"5411","WM SUPERCENTER#1971"
"5411","JEWEL #3465"
"5411","WHOLEFDS SOM"
"5411","WAL-MART #2812"
"5411","REPUBLICA DEL CACAO"
"5411","WOOLWORTHS CAVENDISH SQ"
"5411","SAFEWAY  STORE00020883"
"5411","PUBLIX #775"
"5411","JERRYS OF SANI"
"5411","NEW FRONTIERS"
"5411","WM SUPERCENTER#4257"
"5411","ECONO FOODS #345"
"5411","WAL-MART #5055"
"5411","BLUE COLONY"
"5411","WM SUPERCENTER#5373"
"5411","HONEYBAKED-HAM"
"5411","AJS #075"
"5411","HY VEE 1511"
"5411","WM SUPERCENTER#0982"
"5411","WM SUPERCENTER#3497"
"5411","SAFEWAY  STORE00014704"
"5411","PUBLIX #1136"
"5411","FESTIVAL FOODS"
"5411","GORDYS COUNTY MARKE"
"5411","WM SUPERCENTER#5190"
"5411","WAL-MART #5190"
"5411","INGLES STORE"
"5411","WHOLEFDS LEX"
"5411","WM SUPERCENTER#1182"
"5411","WM SUPERCENTER#0579"
"5411","PUBLIX #177"
"5411","TESCO STORES"
"5411","SAFEWAY  STORE00012013"
"5411","SAFEWAY  STORE00028167"
"5411","WM SUPERCENTER#3846"
"5411","MAYPORT COMMISSARY"
"5411","WAL-MART #1444"
"5411","AJS #117"
"5411","WAL-MART #0151"
"5411","JEWEL #3368"
"5411","SAFEWAY  STORE00007617"
"5411","IL CENTRO SRL"
"5411","CONAD"
"5411","MARKETPLACE IGA"
"5411","2 PLACE DE LA DEFENSE ABR"
"5411","OCEAN VIEW MARKET"
"5411","FIESTA FOODS"
"5411","WHOLEFDS MRY"
"5411","BIG SUR RIVER INN"
"5411","TOPS MARKETS"
"5411","FAREWAY STORES"
"5411","The Prime Shoppe"
"5411","SAFEWAY  STORE00012070"
"5411","WM SUPERCENTER#2768"
"5411","SAFEWAY  STORE00014910"
"5411","PRESTON FOODS"
"5411","FRESH MKT PARK CITY"
"5411","BYRON MARKET PLACE"
"5411","SAFEWAY  STORE00011262"
"5411","VONS     STORE00023648"
"5411","PUBLIX #500"
"5411","Coop-1305 Diablere"
"5411","RALPHS #0022"
"5411","PUBLIX #275"
"5411","PUBLIX #516"
"5411","SHORTYS GROCERY AND GOURM"
"5411","BYERLYS RIDGEDALE"
"5411","KROGER 259"
"5411","DOMINICKS STOR00017681"
"5411","CHLOES CORNER"
"5411","ISLAND MARKET"
"5411","QFC #5808"
"5411","WAL-MART #0556"
"5411","WM SUPERCENTER#0556"
"5411","SAFEWAY  STORE00015008"
"5411","L EPICERIE"
"5411","COOP KONSUM MATCITY UM"
"5411","52 AVENUE CHAMPS ELYSEES"
"5411","166 BOULEVARD FERDINAND M"
"5411","GB EXPRESS"
"5411","SUPER ONE FOODS"
"5411","APPETIZERSUSA"
"5411","ST. CHARLES FOODS,"
"5411","WAL-MART #2112"
"5411","BASHAS #071"
"5411","BALLARD MKT THRIFT"
"5411","CO-OP GROUP 070766"
"5411","SAFEWAY  STORE00020321"
"5411","SAFEWAY  STORE00012229"
"5411","METROPOLITAN SQUARE NEWS"
"5411","ERDMANS COUNTY MARSSS"
"5411","EZY MART 58 PITT PTY LTD"
"5411","COLES  MANLY CORSO"
"5411","COLES  GEORGE ST"
"5411","WOOLWORTHS 2537"
"5411","QFC #5881"
"5411","GIANT-EAGLE #0643"
"5411","LANNINGS FOOD CEN"
"5411","WHOLEFDS SYM"
"5411","PCC - FREMONT"
"5411","FISH MARKET WYNYARD QU"
"5411","FRESH MKT-041 MEM"
"5411","BYERLYS EAGAN"
"5411","FRED-MEYER #0011"
"5411","HY VEE 1177"
"5411","WM SUPERCENTER#1657"
"5411","WAL-MART #1657"
"5411","CREDIT PURCHASE BALANCE"
"5411","PUBLIX #1003"
"5411","FRESH MKT-027 NAP"
"5411","PUBLIX #648"
"5411","PUBLIX #414"
"5411","WAL-MART #1957"
"5411","EAST VILLAGE GROCER"
"5411","WHOLEFDS SNM"
"5411","PUAINAKO SACK N SAVE"
"5411","WAL-MART #0982"
"5411","WM SUPERCENTER#3088"
"5411","HUB FOOD CENTER"
"5411","DI BRUNO BROS"
"5411","HY VEE DOTCOM HTG"
"5411","ECONOFOODS #348"
"5411","WAL-MART #3534"
"5411","WAL-MART #1020"
"5411","THE COUNTRY MARKET"
"5411","HUNGRY MOOSE MARKET"
"5411","AC VALUE CENTER-135"
"5411","WM SUPERCENTER#1447"
"5411","DE HELDERBOSCH KWIKSPAR"
"5411","MARKET AT PARK CIT"
"5411","BONEYS BAYSIDE MAR"
"5411","JEWEL #3047"
"5411","HY VEE 1471"
"5411","ALBERTSONS #6017"
"5411","ALBERTSONS #6093"
"5411","WEGMANS #96"
"5411","WM SUPERCENTER#3534"
"5411","LOBLAW MLG #1007"
"5411","WAL-MART #1855"
"5411","CAL MART"
"5411","HY VEE 1027"
"5411","WHOLEFDS LVB"
"5411","WM SUPERCENTER#1560"
"5411","DELUCAS BACK BAY"
"5411","SAFEWAY  STORE00019265"
"5411","VONS     STORE00023382"
"5411","GELSONS MARKETS"
"5411","PUBLIX #814"
"5411","BYERLYS EDINA"
"5411","PUBLIX #488"
"5411","PUBLIX SUPERMARKETS"
"5411","RALEYS #340"
"5411","VONS     STORE00024091"
"5411","NEHRINGS FAMILY MA"
"5411","QUILLINS"
"5411","SAINSBURYS S/MKTS"
"5411","COOP LIGURIA"
"5411","MATSUYAMA MARKET"
"5411","KROGER #710"
"5411","GOODINGS SUPERMARKETS INC"
"5411","WHOLEFDS RNT"
"5411","PUBLIX #178"
"5411","WAL-MART #0470"
"5411","Dominicks Stor00030817"
"5411","PUBLIX #622"
"5411","JUST RITE FOODS"
"5411","JOHNSTON HONEY"
"5411","OFF BROADWAY DELI PIZZ"
"5411","PUBLIX #030"
"5411","ATKINSONS MARKET"
"5411","MARIANOS FR"
"5411","ALBERTSONS #6060"
"5411","PUBLIX  #1149"
"5411","SUNSHINE FOODS"
"5411","WAL-MART #1669"
"5411","FOOD EMPORIUM"
"5411","AJS #173"
"5411","ALBERTSONS #1004"
"5411","WAL-MART #1679"
"5411","POTOMAC GOURMET MARKET"
"5411","WHOLEFDS LAG"
"5411","WAL-MART #1932"
"5411","HANNAFORD #8224"
"5411","HY VEE 1413"
"5411","PECSA MARKET SALAVERRY"
"5411","MCCOYS MOUNTAIN MARKET"
"5411","PUBLIX #700"
"5411","HY VEE 1410"
"5411","WHOLEFDS RWF"
"5411","STOP & SHOP #2505"
"5411","WALDBAUMS #70662"
"5411","WM SUPERCENTER#2512"
"5411","HY VEE 1183"
"5411","WM SUPERCENTER#3806"
"5411","WAL-MART #3806"
"5411","ROUSES MARKET"
"5411","WM SUPERCENTER#4332"
"5411","TRITON SUPERMARKET"
"5411","TREASURE ISLAND"
"5411","RABBA #119"
"5411","HUGOS #8"
"5411","PUBLIX #812"
"5411","BREAD GARDEN MARKE"
"5411","NEW PIONEER COOPERATIV"
"5411","WHOLEFDS NPA"
"5411","PRIMO CAFE AND MARKET"
"5411","WAL-MART #1500"
"5411","WAL-MART #0748"
"5411","HY VEE 1505"
"5411","HY VEE 1160"
"5411","WHOLEFOODS.COM"
"5411","Kafer Delikatessen Markt"
"5411","WAL-MART #0940"
"5411","HY VEE 1631"
"5411","SUPERMAX DE DIEGO"
"5411","BASHAS #043"
"5411","EMPORIO STA MARIA"
"5411","TAKATA STORE"
"5411","PUBLIX STORE CHARGE"
"5411","BOCKWINKELS"
"5411","PUBLIX #570"
"5411","WAL-MART #1221"
"5411","ALBERT 0604"
"5411","WHOLEFDS PET"
"5411","99-CENTS-ONLY"
"5411","SAFEWAY  STORE00004135"
"5411","WAL-MART #2512"
"5411","GLENDALE GROCERY OU"
"5411","BASHAS #113"
"5411","WHOLEFDS PKC"
"5411","WM SUPERCENTER#4232"
"5411","BASHAS #015"
"5411","RALEYS #319"
"5411","WHOLEFDS RAL"
"5411","WM SUPERCENTER#5349"
"5411","PEENKO"
"5411","AJS #090"
"5411","CITY-MARKET #0433"
"5411","SAFEWAY  STORE00006379"
"5411","WEGMANS #014"
"5411","WM SUPERCENTER#1156"
"5411","WHOLEFDS SPE"
"5411","COFFEE HOUSE"
"5411","BRISTOL FARMS"
"5411","WM SUPERCENTER#5054"
"5411","PUBLIX #072"
"5411","PUBLIX #181"
"5411","PUBLIX 861"
"5411","PUBLIX #070"
"5411","PUBLIX #536"
"5411","PUEBLO MIRAMAR"
"5411","WORLD FRESH MARKET"
"5411","MEYER FEINKOST AIRPORT"
"5411","ALBERTSONS #0987"
"5411","THE FRESH MARKET I"
"5411","PRICECUTTER+"
"5411","WM SUPERCENTER#3702"
"5411","WAL-MART #1082"
"5411","GIANT FOOD INC"
"5411","PARK GIDA TURIZM VE TICAR"
"5411","AUTOGRILL SPA"
"5411","PUBLIX #1148"
"5411","LAS MONTANAS SUPERMARKET"
"5411","99 RANCH #1773"
"5411","SAFEWAY  STORE00015156"
"5411","FOOD CITY #157"
"5411","SAFEWAY  STORE00002501"
"5411","SAFEWAY  STORE00020420"
"5411","VONS     Store00017673"
"5411","QFC #5847"
"5411","UPPER VILLAGE MARKET"
"5411","LUNDS CENTRAL"
"5411","PUBLIX #1397"
"5411","WHOLEFDS STP"
"5411","RALPHS #0070"
"5411","VONS     STORE00024315"
"5411","VONS     STORE00026781"
"5411","IGA BONDI BEACH"
"5411","ELIZABETH CITY CONVENI"
"5411","FRANKLINS EASTGARDENS"
"5411","WOOLWORTHS 1115"
"5411","WAL-MART #2515"
"5411","SCOLARIS WHSE"
"5411","ETS NICOLAS"
"5411","1 BOULEVARD DE"
"5411","SCHNUCK MARKET"
"5411","LEBANON CO-OP FOODS"
"5411","MARKET ON MAIN STREET"
"5411","HY VEE 1633"
"5411","4 RUE DE LA BOURSE"
"5411","SARL DOHDIS"
"5411","WHOLEFDS BVH"
"5411","METCALFE MARKET HIL"
"5411","VONS STORE"
"5411","OCEAN BEACH PEOPLES O"
"5411","CLIMAX JERKY,"
"5411","PUBLIX #1095"
"5411","FOOD CENTER SUPERMAR"
"5411","PUBLIX #402"
"5411","FOODLAND WAIMEA"
"5411","ALBERTSONS #0956"
"5411","VONS     STORE00023234"
"5411","LOCAL 1205"
"5411","PAVILIONS STOR00022319"
"5411","MEIJER INC #180"
"5411","GLENWOOD SUNDAY MARKET"
"5411","WALMART BLVD FF AA"
"5411","MERCADITO CHRISTA"
"5411","SAFEWAY  STORE00009993"
"5411","PUBLIX #1066"
"5411","KRESS SUPERMARKET"
"5411","WAL-MART #2125"
"5411","SAFEWAY  STORE00040022"
"5411","RICE N SPICE"
"5411","CO-OP GROUP 070815"
"5411","TOWN COUNTRY SUPER"
"5411","PUBLIX #1387"
"5411","CENTRE VILLAGE SHOP"
"5411","THREE BROTHERS NY DELI"
"5411","WESTSIDE SUPERMARKET"
"5411","NTUC FP-HOUGANG B"
"5411","CUB FOODS #3123"
"5411","PUBLIX 639"
"5411","PUBLIX #719"
"5411","PUBLIX #1365"
"5411","FAMIMA!!"
"5411","SMARTNFINAL49211604923"
"5411","PUBLIX #322"
"5411","H R FOODS AND LIQUOR"
"5411","MITSUWA MARKETPLACE CHICA"
"5411","FOX AND OBEL"
"5411","FRED-MEYER #0017"
"5411","METROPOLITAN MKT"
"5411","EPICURE MARKET"
"5411","PUBLIX 004"
"5411","SAFEWAY  STORE00015206"
"5411","WAL-MART #0014"
"5411","CHRIS FOOD CENTER"
"5411","FOOD CITY #104"
"5411","SUPER MAMILA"
"5411","HANOVER CO-OP FOOD"
"5411","HARMONS - CITY CREE"
"5411","FIVE & DIME GENERAL"
"5411","ALCO`S FAMOUS MARKET"
"5411","SURATI FARSAN MART"
"5411","DON ULPIANO (E-STYLELAB,"
"5411","WHOLEFDS FTA"
"5411","WM SUPERCENTER#3309"
"5411","PUBLIX # 1176"
"5411","99 RANCH #1016"
"5411","PUBLIX #884"
"5411","SAFEWAY  STORE00009720"
"5411","SMARTNFINAL49311604931"
"5411","WM SUPERCENTER#5835"
"5411","WHOLE FOODS MARKET"
"5411","WAL-MART #5802"
"5411","SUPER SAPIR"
"5411","MINIMARKET ZOL"
"5411","MINIMARKET GEAL ROY RAMBA"
"5411","STATERBROS049"
"5411","WAL-MART #1173"
"5411","SAFEWAY  STORE00010470"
"5411","BYERLYS ROSEVILLE"
"5411","KROGER #655"
"5411","WHOLEFDS SCH"
"5411","REPUBLICA DEL CACAO AEROP"
"5411","RALPHS #0167"
"5411","TIO JUAN"
"5411","WAL-MART #1015"
"5411","SAFEWAY  STORE00030916"
"5411","LUCKY #744 PLEASANT"
"5411","RAINBOW BRIDGE"
"5411","WASHINGTON GROCERY"
"5411","WM SUPERCENTER#2813"
"5411","ALPHA MARKET"
"5411","SAFEWAY  STORE00019562"
"5411","WM SUPERCENTER#2198"
"5411","SAFEWAY  STORE00007880"
"5411","MICROPACK BARM"
"5411","WM MORRISONS STORE"
"5411","FRANPRIX"
"5411","SAINSBURYS LOCAL"
"5411","SMITHS FOOD #4346"
"5411","SMITHS FOOD #4376"
"5411","BILLA 0119"
"5411","ALBERTSONS #6160"
"5411","KROGER #418"
"5411","WHOLEFDS SBE"
"5411","MALAMA MARKET OCEANVIEW"
"5411","SAFEWAY  STORE00012096"
"5411","FOODLAND ALA MOANA"
"5411","WAL-MART #2091"
"5411","PUBLIX #377"
"5411","PUBLIX #172"
"5411","CELEIRO DIETA"
"5411","WAL-MART #1182"
"5411","ALBERTSONS #498"
"5411","KING SOOPERS"
"5411","HY VEE 1393"
"5411","AJS #087"
"5411","PUBLIX #628"
"5411","PUBLIX #1372"
"5411","WHOLEFDS SSP"
"5411","PARODI SRL"
"5411","WHOLEFDS NPL"
"5411","BI-RITE DIVIS"
"5411","BIG V COUNTRY MART"
"5411","LOGAN FOOD MARKET"
"5411","WHOLEFDS WIL"
"5411","DAIDO SUPERMARKET"
"5411","LOWES #94"
"5411","COOKS FRESH MARKET"
"5411","WHOLEFDS PCH"
"5411","RAINBOW FOO"
"5411","DILLONS #0068"
"5411","WAL-MART #0958"
"5411","SAFEWAY  STORE00017434"
"5411","PUBLIX #605"
"5411","PUBLIX #741"
"5411","PUBLIX #471"
"5411","PUBLIX #1343"
"5411","FRESH MKT-154 COLA"
"5411","PUBLIX #770"
"5411","WHOLEFDS PVA"
"5411","HY VEE 1051"
"5411","WAL-MART #1787"
"5411","A & B NATURALS"
"5411","MEIJER INC #047"
"5411","RICHARDS FOODPORIUM PC"
"5411","SAFEWAY  STORE00046011"
"5411","WHOLEFDS CRP"
"5411","HARVEST CO-OP MARKETS"
"5411","WM SUPERCENTER#5329"
"5411","MEIJER #217"
"5411","PUBLIX #1337"
"5411","HY VEE 1101"
"5411","HY VEE 1044"
"5411","HY VEE 1192"
"5411","WAL-MART #3762"
